  <dependency head="struggled-41" dependent="using-51" type="xcomp"></dependency>
  <dependency head="struggled-41" dependent="STORY-4" type="nsubj"></dependency>
  <dependency head="struggled-41" dependent="clear-43" type="xcomp"></dependency>
  <dependency head="clear-43" dependent="to-42" type="mark"></dependency>
  <dependency head="clear-43" dependent="way-45" type="dobj"></dependency>
  <dependency head="way-45" dependent="shipments-49" type="nmod"></dependency>
  <dependency head="way-45" dependent="the-44" type="det"></dependency>
  <dependency head="shipments-49" dependent="aid-48" type="compound"></dependency>
  <dependency head="shipments-49" dependent="for-46" type="case"></dependency>
  <dependency head="shipments-49" dependent="more-47" type="amod"></dependency>
  <dependency head="using-51" dependent="dolphins-52" type="dobj"></dependency>
  <dependency head="using-51" dependent="remove-54" type="advcl"></dependency>
  <dependency head="remove-54" dependent="port-64" type="nmod"></dependency>
  <dependency head="remove-54" dependent="to-53" type="mark"></dependency>
  <dependency head="remove-54" dependent="mines-55" type="dobj"></dependency>
  <dependency head="remove-54" dependent="waterways-57" type="nmod"></dependency>
  <dependency head="waterways-57" dependent="from-56" type="case"></dependency>
  <dependency head="waterways-57" dependent="and-58" type="cc"></dependency>
  <dependency head="waterways-57" dependent="fighters-61" type="conj"></dependency>
  <dependency head="fighters-61" dependent="hunting-59" type="compound"></dependency>
  <dependency head="fighters-61" dependent="Iraqi-60" type="amod"></dependency>
  <dependency head="port-64" dependent="Qasr-67" type="nmod"></dependency>
  <dependency head="port-64" dependent="around-62" type="case"></dependency>
  <dependency head="port-64" dependent="the-63" type="det"></dependency>
  <dependency head="Qasr-67" dependent="of-65" type="case"></dependency>
  <dependency head="Qasr-67" dependent="Umm-66" type="compound"></dependency>
  <parsetree>
   ( ROOT ( S ( NP ( NP ( NN APW_ENG_20030326 ) ( CD .0190 ) ( NN NEWS ) ( NN STORY ) ) ( SBAR ( S ( NP ( CD 20030326 ) ( NNP First ) ( NN relief ) ( NN convoy ) ) ( VP ( VBZ arrives ) ( PP ( IN in ) ( NP ( NP ( NNP Iraq ) ) ( PP ( IN as ) ( NP ( NNS allies ) ( NN struggle ) ) ) ) ) ( S ( VP ( TO to ) ( VP ( VB clear ) ( NP ( DT the ) ( NN way ) ) ( NP-TMP ( NP ( NNP UMM ) ( NNP QASR ) ) ( , , ) ( NP ( NP ( NNP Iraq ) ) ( PRN ( -LRB- -LRB- ) ( NP ( NNP AP ) ) ( -RRB- -RRB- ) ) ( SBAR ( S ( NP ( DT The ) ( JJ first ) ( JJ sizable ) ( NN relief ) ( NN convoy ) ) ( VP ( VBD arrived ) ( PP ( IN in ) ( NP ( NNP Iraq ) ) ) ( PP ( IN during ) ( NP ( DT a ) ( NN sandstorm ) ) ) ( NP-TMP ( NNP Wednesday ) ) ( PP ( IN as ) ( NP ( VBN allied ) ( NNS forces ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ( VP ( VBD struggled ) ( S ( VP ( TO to ) ( VP ( VB clear ) ( NP ( NP ( DT the ) ( NN way ) ) ( PP ( IN for ) ( NP ( JJR more ) ( NN aid ) ( NNS shipments ) ) ) ) ) ) ) ( , , ) ( S ( VP ( VBG using ) ( NP ( NNS dolphins ) ) ( S ( VP ( TO to ) ( VP ( VB remove ) ( NP ( NNS mines ) ) ( PP ( IN from ) ( NP ( NP ( NNS waterways ) ) ( CC and ) ( NP ( NN hunting ) ( JJ Iraqi ) ( NNS fighters ) ) ) ) ( PP ( IN around ) ( NP ( NP ( DT the ) ( NN port ) ) ( PP ( IN of ) ( NP ( NNP Umm ) ( NNP Qasr ) ) ) ) ) ) ) ) ) ) ) ( . . ) ) )
  </parsetree>
  <token token="APW_ENG_20030326" lemma="apw_eng_20030326" pos="NN" ne="O" offset="(2, 17)" index="1" id="0-1"></token>
  <token token=".0190" lemma=".0190" pos="CD" ne="NUMBER" offset="(18, 22)" index="2" id="0-2"></token>
  <token token="NEWS" lemma="news" pos="NN" ne="O" offset="(26, 29)" index="3" id="0-3"></token>
  <token token="STORY" lemma="story" pos="NN" ne="O" offset="(31, 35)" index="4" id="0-4"></token>
  <token token="20030326" lemma="20030326" pos="CD" ne="NUMBER" offset="(39, 46)" index="5" id="0-5"></token>
  <token token="First" lemma="First" pos="NNP" ne="ORDINAL" offset="(51, 55)" index="6" id="0-6"></token>
  <token token="relief" lemma="relief" pos="NN" ne="O" offset="(57, 62)" index="7" id="0-7"></token>
  <token token="convoy" lemma="convoy" pos="NN" ne="O" offset="(64, 69)" index="8" id="0-8"></token>
  <token token="arrives" lemma="arrive" pos="VBZ" ne="O" offset="(71, 77)" index="9" id="0-9"></token>
  <token token="in" lemma="in" pos="IN" ne="O" offset="(79, 80)" index="10" id="0-10"></token>
  <token token="Iraq" lemma="Iraq" pos="NNP" ne="LOCATION" offset="(82, 85)" index="11" id="0-11"></token>
  <token token="as" lemma="as" pos="IN" ne="O" offset="(87, 88)" index="12" id="0-12"></token>
  <token token="allies" lemma="ally" pos="NNS" ne="O" offset="(90, 95)" index="13" id="0-13"></token>
  <token token="struggle" lemma="struggle" pos="NN" ne="O" offset="(97, 104)" index="14" id="0-14"></token>
  <token token="to" lemma="to" pos="TO" ne="O" offset="(106, 107)" index="15" id="0-15"></token>
  <token token="clear" lemma="clear" pos="VB" ne="O" offset="(109, 113)" index="16" id="0-16"></token>
  <token token="the" lemma="the" pos="DT" ne="O" offset="(115, 117)" index="17" id="0-17"></token>
  <token token="way" lemma="way" pos="NN" ne="O" offset="(119, 121)" index="18" id="0-18"></token>
  <token token="UMM" lemma="UMM" pos="NNP" ne="O" offset="(125, 127)" index="19" id="0-19"></token>
  <token token="QASR" lemma="QASR" pos="NNP" ne="O" offset="(129, 132)" index="20" id="0-20"></token>
  <token token="," lemma="," pos="," ne="O" offset="(133, 133)" index="21" id="0-21"></token>
  <token token="Iraq" lemma="Iraq" pos="NNP" ne="LOCATION" offset="(135, 138)" index="22" id="0-22"></token>
  <token token="-LRB-" lemma="-lrb-" pos="-LRB-" ne="O" offset="(140, 140)" index="23" id="0-23"></token>
  <token token="AP" lemma="AP" pos="NNP" ne="ORGANIZATION" offset="(141, 142)" index="24" id="0-24"></token>
  <token token="-RRB-" lemma="-rrb-" pos="-RRB-" ne="O" offset="(143, 143)" index="25" id="0-25"></token>
  <token token="The" lemma="the" pos="DT" ne="O" offset="(146, 148)" index="26" id="0-26"></token>
  <token token="first" lemma="first" pos="JJ" ne="ORDINAL" offset="(150, 154)" index="27" id="0-27"></token>
  <token token="sizable" lemma="sizable" pos="JJ" ne="O" offset="(156, 162)" index="28" id="0-28"></token>
  <token token="relief" lemma="relief" pos="NN" ne="O" offset="(164, 169)" index="29" id="0-29"></token>
  <token token="convoy" lemma="convoy" pos="NN" ne="O" offset="(171, 176)" index="30" id="0-30"></token>
  <token token="arrived" lemma="arrive" pos="VBD" ne="O" offset="(178, 184)" index="31" id="0-31"></token>
  <token token="in" lemma="in" pos="IN" ne="O" offset="(186, 187)" index="32" id="0-32"></token>
  <token token="Iraq" lemma="Iraq" pos="NNP" ne="LOCATION" offset="(189, 192)" index="33" id="0-33"></token>
  <token token="during" lemma="during" pos="IN" ne="O" offset="(194, 199)" index="34" id="0-34"></token>
  <token token="a" lemma="a" pos="DT" ne="O" offset="(201, 201)" index="35" id="0-35"></token>
  <token token="sandstorm" lemma="sandstorm" pos="NN" ne="O" offset="(203, 211)" index="36" id="0-36"></token>
  <token token="Wednesday" lemma="Wednesday" pos="NNP" ne="DATE" offset="(213, 221)" index="37" id="0-37"></token>
  <token token="as" lemma="as" pos="IN" ne="O" offset="(223, 224)" index="38" id="0-38"></token>
  <token token="allied" lemma="ally" pos="VBN" ne="O" offset="(226, 231)" index="39" id="0-39"></token>
  <token token="forces" lemma="force" pos="NNS" ne="O" offset="(233, 238)" index="40" id="0-40"></token>
  <token token="struggled" lemma="struggle" pos="VBD" ne="O" offset="(240, 248)" index="41" id="0-41"></token>
  <token token="to" lemma="to" pos="TO" ne="O" offset="(250, 251)" index="42" id="0-42"></token>
  <token token="clear" lemma="clear" pos="VB" ne="O" offset="(253, 257)" index="43" id="0-43"></token>
  <token token="the" lemma="the" pos="DT" ne="O" offset="(259, 261)" index="44" id="0-44"></token>
  <token token="way" lemma="way" pos="NN" ne="O" offset="(263, 265)" index="45" id="0-45"></token>
  <token token="for" lemma="for" pos="IN" ne="O" offset="(267, 269)" index="46" id="0-46"></token>
  <token token="more" lemma="more" pos="JJR" ne="O" offset="(271, 274)" index="47" id="0-47"></token>
  <token token="aid" lemma="aid" pos="NN" ne="O" offset="(276, 278)" index="48" id="0-48"></token>
  <token token="shipments" lemma="shipment" pos="NNS" ne="O" offset="(280, 288)" index="49" id="0-49"></token>
  <token token="," lemma="," pos="," ne="O" offset="(289, 289)" index="50" id="0-50"></token>
  <token token="using" lemma="use" pos="VBG" ne="O" offset="(291, 295)" index="51" id="0-51"></token>
  <token token="dolphins" lemma="dolphin" pos="NNS" ne="O" offset="(297, 304)" index="52" id="0-52"></token>
  <token token="to" lemma="to" pos="TO" ne="O" offset="(306, 307)" index="53" id="0-53"></token>
  <token token="remove" lemma="remove" pos="VB" ne="O" offset="(309, 314)" index="54" id="0-54"></token>
  <token token="mines" lemma="mine" pos="NNS" ne="O" offset="(316, 320)" index="55" id="0-55"></token>
  <token token="from" lemma="from" pos="IN" ne="O" offset="(322, 325)" index="56" id="0-56"></token>
  <token token="waterways" lemma="waterway" pos="NNS" ne="O" offset="(327, 335)" index="57" id="0-57"></token>
  <token token="and" lemma="and" pos="CC" ne="O" offset="(337, 339)" index="58" id="0-58"></token>
  <token token="hunting" lemma="hunting" pos="NN" ne="O" offset="(341, 347)" index="59" id="0-59"></token>
  <token token="Iraqi" lemma="iraqi" pos="JJ" ne="O" offset="(349, 353)" index="60" id="0-60"></token>
  <token token="fighters" lemma="fighter" pos="NNS" ne="O" offset="(355, 362)" index="61" id="0-61"></token>
  <token token="around" lemma="around" pos="IN" ne="O" offset="(364, 369)" index="62" id="0-62"></token>
  <token token="the" lemma="the" pos="DT" ne="O" offset="(371, 373)" index="63" id="0-63"></token>
  <token token="port" lemma="port" pos="NN" ne="O" offset="(375, 378)" index="64" id="0-64"></token>
  <token token="of" lemma="of" pos="IN" ne="O" offset="(380, 381)" index="65" id="0-65"></token>
  <token token="Umm" lemma="Umm" pos="NNP" ne="LOCATION" offset="(383, 385)" index="66" id="0-66"></token>
  <token token="Qasr" lemma="Qasr" pos="NNP" ne="LOCATION" offset="(387, 390)" index="67" id="0-67"></token>
  <token token="." lemma="." pos="." ne="O" offset="(391, 391)" index="68" id="0-68"></token>
 </sentence>
 <sentence>
  <dependency head="ROOT-0" dependent="promised-9" type="root"></dependency>
  <dependency head="days-2" dependent="Bush-8" type="nmod"></dependency>
  <dependency head="days-2" dependent="Three-1" type="nummod"></dependency>
  <dependency head="Bush-8" dependent="after-3" type="case"></dependency>
  <dependency head="Bush-8" dependent="U.S.-4" type="compound"></dependency>
  <dependency head="Bush-8" dependent="President-5" type="compound"></dependency>
  <dependency head="Bush-8" dependent="George-6" type="compound"></dependency>
  <dependency head="Bush-8" dependent="W.-7" type="compound"></dependency>
  <dependency head="promised-9" dependent="amounts-12" type="dobj"></dependency>
  <dependency head="promised-9" dependent="days-2" type="nsubj"></dependency>
  <dependency head="amounts-12" dependent="massive-11" type="amod"></dependency>
  <dependency head="amounts-12" dependent="aid-16" type="nmod"></dependency>
  <dependency head="aid-16" dependent="tractor-trailers-22" type="appos"></dependency>
  <dependency head="aid-16" dependent="of-14" type="case"></dependency>
  <dependency head="aid-16" dependent="humanitarian-15" type="amod"></dependency>
  <dependency head="tractor-trailers-22" dependent="large-19" type="amod"></dependency>
  <dependency head="tractor-trailers-22" dependent="battered-21" type="amod"></dependency>
  <dependency head="tractor-trailers-22" dependent="arrived-23" type="acl"></dependency>
  <dependency head="tractor-trailers-22" dependent="seven-18" type="nummod"></dependency>
  <dependency head="arrived-23" dependent="Qasr-26" type="nmod"></dependency>
  <dependency head="Qasr-26" dependent="in-24" type="case"></dependency>
  <dependency head="Qasr-26" dependent="Umm-25" type="compound"></dependency>
  <dependency head="Qasr-26" dependent="carrying-27" type="acl"></dependency>
  <dependency head="carrying-27" dependent="food-28" type="dobj"></dependency>
  <dependency head="food-28" dependent="and-29" type="cc"></dependency>
  <dependency head="food-28" dependent="water-30" type="conj"></dependency>
  <dependency head="food-28" dependent="donated-31" type="acl"></dependency>
  <dependency head="donated-31" dependent="Kuwaitis-33" type="nmod"></dependency>
  <dependency head="Kuwaitis-33" dependent="by-32" type="case"></dependency>
  <parsetree>
   ( ROOT ( S ( NP ( NP ( CD Three ) ( NNS days ) ) ( PP ( IN after ) ( NP ( NNP U.S. ) ( NNP President ) ( NNP George ) ( NNP W. ) ( NNP Bush ) ) ) ) ( VP ( VBD promised ) ( NP ( `` `` ) ( NP ( JJ massive ) ( NNS amounts ) ) ( '' '' ) ( PP ( IN of ) ( NP ( NP ( JJ humanitarian ) ( NN aid ) ) ( , , ) ( NP ( NP ( CD seven ) ( JJ large ) ( , , ) ( JJ battered ) ( NNS tractor-trailers ) ) ( VP ( VBN arrived ) ( PP ( IN in ) ( NP ( NP ( NNP Umm ) ( NNP Qasr ) ) ( VP ( VBG carrying ) ( NP ( NP ( NN food ) ( CC and ) ( NN water ) ) ( VP ( VBN donated ) ( PP ( IN by ) ( NP ( NNPS Kuwaitis ) ) ) ) ) ) ) ) ) ) ) ) ) ) ( . . ) ) )
  </parsetree>
  <token token="Three" lemma="three" pos="CD" ne="DURATION" offset="(394, 398)" index="1" id="1-1"></token>
  <token token="days" lemma="day" pos="NNS" ne="DURATION" offset="(400, 403)" index="2" id="1-2"></token>
  <token token="after" lemma="after" pos="IN" ne="O" offset="(405, 409)" index="3" id="1-3"></token>
  <token token="U.S." lemma="U.S." pos="NNP" ne="LOCATION" offset="(411, 414)" index="4" id="1-4"></token>
  <token token="President" lemma="President" pos="NNP" ne="O" offset="(416, 424)" index="5" id="1-5"></token>
  <token token="George" lemma="George" pos="NNP" ne="PERSON" offset="(426, 431)" index="6" id="1-6"></token>
  <token token="W." lemma="W." pos="NNP" ne="PERSON" offset="(433, 434)" index="7" id="1-7"></token>
  <token token="Bush" lemma="Bush" pos="NNP" ne="PERSON" offset="(436, 439)" index="8" id="1-8"></token>
  <token token="promised" lemma="promise" pos="VBD" ne="O" offset="(441, 448)" index="9" id="1-9"></token>
  <token token="``" lemma="``" pos="``" ne="O" offset="(450, 451)" index="10" id="1-10"></token>
  <token token="massive" lemma="massive" pos="JJ" ne="O" offset="(452, 458)" index="11" id="1-11"></token>
  <token token="amounts" lemma="amount" pos="NNS" ne="O" offset="(460, 466)" index="12" id="1-12"></token>
  <token token="''" lemma="''" pos="''" ne="O" offset="(467, 468)" index="13" id="1-13"></token>
  <token token="of" lemma="of" pos="IN" ne="O" offset="(470, 471)" index="14" id="1-14"></token>
  <token token="humanitarian" lemma="humanitarian" pos="JJ" ne="O" offset="(473, 484)" index="15" id="1-15"></token>
  <token token="aid" lemma="aid" pos="NN" ne="O" offset="(486, 488)" index="16" id="1-16"></token>
  <token token="," lemma="," pos="," ne="O" offset="(489, 489)" index="17" id="1-17"></token>
  <token token="seven" lemma="seven" pos="CD" ne="NUMBER" offset="(491, 495)" index="18" id="1-18"></token>
  <token token="large" lemma="large" pos="JJ" ne="O" offset="(497, 501)" index="19" id="1-19"></token>
  <token token="," lemma="," pos="," ne="O" offset="(502, 502)" index="20" id="1-20"></token>
  <token token="battered" lemma="battered" pos="JJ" ne="O" offset="(504, 511)" index="21" id="1-21"></token>
  <token token="tractor-trailers" lemma="tractor-trailer" pos="NNS" ne="O" offset="(513, 528)" index="22" id="1-22"></token>
  <token token="arrived" lemma="arrive" pos="VBN" ne="O" offset="(530, 536)" index="23" id="1-23"></token>
  <token token="in" lemma="in" pos="IN" ne="O" offset="(538, 539)" index="24" id="1-24"></token>
  <token token="Umm" lemma="Umm" pos="NNP" ne="LOCATION" offset="(541, 543)" index="25" id="1-25"></token>
  <token token="Qasr" lemma="Qasr" pos="NNP" ne="LOCATION" offset="(545, 548)" index="26" id="1-26"></token>
  <token token="carrying" lemma="carry" pos="VBG" ne="O" offset="(550, 557)" index="27" id="1-27"></token>
  <token token="food" lemma="food" pos="NN" ne="O" offset="(559, 562)" index="28" id="1-28"></token>
  <token token="and" lemma="and" pos="CC" ne="O" offset="(564, 566)" index="29" id="1-29"></token>
  <token token="water" lemma="water" pos="NN" ne="O" offset="(568, 572)" index="30" id="1-30"></token>
  <token token="donated" lemma="donate" pos="VBN" ne="O" offset="(574, 580)" index="31" id="1-31"></token>
  <token token="by" lemma="by" pos="IN" ne="O" offset="(582, 583)" index="32" id="1-32"></token>
  <token token="Kuwaitis" lemma="Kuwaitis" pos="NNPS" ne="O" offset="(585, 592)" index="33" id="1-33"></token>
  <token token="." lemma="." pos="." ne="O" offset="(593, 593)" index="34" id="1-34"></token>
 </sentence>
 <sentence>
  <dependency head="ROOT-0" dependent="escorted-4" type="root"></dependency>
  <dependency head="soldiers-7" dependent="U.S.-6" type="compound"></dependency>
  <dependency head="soldiers-7" dependent="by-5" type="case"></dependency>
  <dependency head="convoy-2" dependent="The-1" type="det"></dependency>
  <dependency head="escorted-4" dependent="soldiers-7" type="nmod"></dependency>
  <dependency head="escorted-4" dependent="convoy-2" type="nsubjpass"></dependency>
  <dependency head="escorted-4" dependent="was-3" type="auxpass"></dependency>
  <parsetree>
   ( ROOT ( S ( NP ( DT The ) ( NN convoy ) ) ( VP ( VBD was ) ( VP ( VBN escorted ) ( PP ( IN by ) ( NP ( NNP U.S. ) ( NNS soldiers ) ) ) ) ) ( . . ) ) )
  </parsetree>
  <token token="The" lemma="the" pos="DT" ne="O" offset="(595, 597)" index="1" id="2-1"></token>
  <token token="convoy" lemma="convoy" pos="NN" ne="O" offset="(599, 604)" index="2" id="2-2"></token>
  <token token="was" lemma="be" pos="VBD" ne="O" offset="(606, 608)" index="3" id="2-3"></token>
  <token token="escorted" lemma="escort" pos="VBN" ne="O" offset="(610, 617)" index="4" id="2-4"></token>
  <token token="by" lemma="by" pos="IN" ne="O" offset="(619, 620)" index="5" id="2-5"></token>
  <token token="U.S." lemma="U.S." pos="NNP" ne="LOCATION" offset="(622, 625)" index="6" id="2-6"></token>
  <token token="soldiers" lemma="soldier" pos="NNS" ne="O" offset="(627, 634)" index="7" id="2-7"></token>
  <token token="." lemma="." pos="." ne="O" offset="(635, 635)" index="8" id="2-8"></token>
 </sentence>
 <sentence>
  <dependency head="ROOT-0" dependent="said-20" type="root"></dependency>
  <dependency head="planned-3" dependent="got-10" type="conj"></dependency>
  <dependency head="planned-3" dependent="We-2" type="nsubj"></dependency>
  <dependency head="planned-3" dependent="trucks-6" type="nmod"></dependency>
  <dependency head="planned-3" dependent="but-7" type="cc"></dependency>
  <dependency head="trucks-6" dependent="for-4" type="case"></dependency>
  <dependency head="trucks-6" dependent="30-5" type="nummod"></dependency>
  <dependency head="got-10" dependent="only-9" type="advmod"></dependency>
  <dependency head="got-10" dependent="seven-11" type="dobj"></dependency>
  <dependency head="got-10" dependent="we-8" type="nsubj"></dependency>
  <dependency head="seven-11" dependent="loaded-12" type="acl"></dependency>
  <dependency head="loaded-12" dependent="sandstorm-17" type="nmod"></dependency>
  <dependency head="sandstorm-17" dependent="because-13" type="case"></dependency>
  <dependency head="sandstorm-17" dependent="of-14" type="case"></dependency>
  <dependency head="sandstorm-17" dependent="the-15" type="det"></dependency>
  <dependency head="sandstorm-17" dependent="severe-16" type="amod"></dependency>
  <dependency head="said-20" dependent="Center-27" type="nsubj"></dependency>
  <dependency head="said-20" dependent="planned-3" type="ccomp"></dependency>
  <dependency head="said-20" dependent="Russell-22" type="dobj"></dependency>
  <dependency head="Russell-22" dependent="Humanitarian-25" type="nmod"></dependency>
  <dependency head="Russell-22" dependent="E.J.-21" type="compound"></dependency>
  <dependency head="Humanitarian-25" dependent="of-23" type="case"></dependency>
  <dependency head="Humanitarian-25" dependent="the-24" type="det"></dependency>
  <dependency head="Center-27" dependent="Operations-26" type="compound"></dependency>
  <dependency head="Center-27" dependent="agency-32" type="appos"></dependency>
  <dependency head="agency-32" dependent="a-29" type="det"></dependency>
  <dependency head="agency-32" dependent="joint-30" type="amod"></dependency>
  <dependency head="agency-32" dependent="U.S.-Kuwaiti-31" type="amod"></dependency>
  <parsetree>
   ( ROOT ( SINV ( `` `` ) ( S ( S ( NP ( PRP We ) ) ( VP ( VBD planned ) ( PP ( IN for ) ( NP ( CD 30 ) ( NNS trucks ) ) ) ) ) ( CC but ) ( S ( NP ( PRP we ) ) ( ADVP ( RB only ) ) ( VP ( VBD got ) ( NP ( NP ( CD seven ) ) ( VP ( VBN loaded ) ( PP ( IN because ) ( PP ( IN of ) ( NP ( DT the ) ( JJ severe ) ( NN sandstorm ) ) ) ) ) ) ) ) ) ( , , ) ( '' '' ) ( VP ( VBD said ) ( NP ( NP ( NNP E.J. ) ( NNP Russell ) ) ( PP ( IN of ) ( NP ( DT the ) ( NNP Humanitarian ) ) ) ) ) ( NP ( NP ( NNP Operations ) ( NNP Center ) ) ( , , ) ( NP ( DT a ) ( JJ joint ) ( JJ U.S.-Kuwaiti ) ( NN agency ) ) ) ( . . ) ) )
  </parsetree>
  <token token="``" lemma="``" pos="``" ne="O" offset="(638, 639)" index="1" id="3-1"></token>
  <token token="We" lemma="we" pos="PRP" ne="O" offset="(640, 641)" index="2" id="3-2"></token>
  <token token="planned" lemma="plan" pos="VBD" ne="O" offset="(643, 649)" index="3" id="3-3"></token>
  <token token="for" lemma="for" pos="IN" ne="O" offset="(651, 653)" index="4" id="3-4"></token>
  <token token="30" lemma="30" pos="CD" ne="NUMBER" offset="(655, 656)" index="5" id="3-5"></token>
  <token token="trucks" lemma="truck" pos="NNS" ne="O" offset="(658, 663)" index="6" id="3-6"></token>
  <token token="but" lemma="but" pos="CC" ne="O" offset="(665, 667)" index="7" id="3-7"></token>
  <token token="we" lemma="we" pos="PRP" ne="O" offset="(669, 670)" index="8" id="3-8"></token>
  <token token="only" lemma="only" pos="RB" ne="O" offset="(672, 675)" index="9" id="3-9"></token>
  <token token="got" lemma="get" pos="VBD" ne="O" offset="(677, 679)" index="10" id="3-10"></token>
  <token token="seven" lemma="seven" pos="CD" ne="NUMBER" offset="(681, 685)" index="11" id="3-11"></token>
  <token token="loaded" lemma="load" pos="VBN" ne="O" offset="(687, 692)" index="12" id="3-12"></token>
  <token token="because" lemma="because" pos="IN" ne="O" offset="(694, 700)" index="13" id="3-13"></token>
  <token token="of" lemma="of" pos="IN" ne="O" offset="(702, 703)" index="14" id="3-14"></token>
