  <dependency head="war-76" dependent="Iraq-75" type="compound"></dependency>
  <dependency head="concealing-80" dependent="row-83" type="dobj"></dependency>
  <dependency head="concealing-80" dependent="barely-79" type="advmod"></dependency>
  <dependency head="row-83" dependent="a-81" type="det"></dependency>
  <dependency head="row-83" dependent="simmering-82" type="amod"></dependency>
  <dependency head="row-83" dependent="program-88" type="nmod"></dependency>
  <dependency head="Iran-85" dependent="'s-86" type="case"></dependency>
  <dependency head="program-88" dependent="over-84" type="case"></dependency>
  <dependency head="program-88" dependent="Iran-85" type="nmod:poss"></dependency>
  <dependency head="program-88" dependent="nuclear-87" type="amod"></dependency>
  <parsetree>
   ( ROOT ( FRAG ( NP ( NP ( NP ( NN AFP_ENG_20030601 ) ( CD .0262 ) ( NN NEWS ) ( NN STORY ) ) ( NP ( CD 20030601 ) ( NNP Bush ) ) ) ( , , ) ( NP ( NP ( NNP Putin ) ( NN pal ) ) ( SBAR ( FRAG ( ADVP ( RB up ) ( PP ( IN after ) ( NP ( NNP Iraq ) ( NN spat ) ) ) ) ( , , ) ( S ( CC but ) ( NP ( NNP Iran ) ( NN row ) ) ( VP ( VBZ simmers ) ( PP ( IN by ) ( NP ( NP ( NP ( NNP Stephen ) ( NNP Collinson ) ( JJ = ) ( -LRB- -LRB- ) ( NNS PICTURES ) ( -RRB- -RRB- ) ) ( NP ( JJ = ) ( NN ATTENTION ) ) ) ( PRN ( : - ) ( VP ( VBZ ADDS ) ( NP ( NP ( JJ Russian ) ( JJ foreign ) ( NN minister ) ) ( , , ) ( NP ( NNP US ) ( JJ official ) ( NNS quotes ) ) ) ) ( : / ) ) ) ) ) ) ( : / ) ) ) ) ) ( : / ) ( S ( NP ( NP ( NNP SAINT ) ( NNP PETERSBURG ) ) ( , , ) ( NP ( NP ( NP ( NNP June ) ( CD 1 ) ) ( PRN ( -LRB- -LRB- ) ( NP ( NN AFP ) ) ( -RRB- -RRB- ) ) ) ( : - ) ( NP ( NP ( NNP US ) ( NNP President ) ( NNP George ) ( NNP W. ) ( NNP Bush ) ) ( CC and ) ( NP ( NNP Russian ) ( NNP President ) ( NNP Vladimir ) ( NNP Putin ) ) ) ) ) ( VP ( VBD said ) ( NP-TMP ( NNP Sunday ) ) ( SBAR ( S ( NP ( PRP$ their ) ( NN friendship ) ) ( VP ( VBD was ) ( ADJP ( RB as ) ( JJ strong ) ( PP ( IN as ) ( ADVP ( RB ever ) ) ) ) ( , , ) ( S ( VP ( VP ( VBG laying ) ( ADVP ( RB aside ) ( NP ( DT a ) ( NN dispute ) ) ) ( PP ( IN over ) ( NP ( DT the ) ( NNP Iraq ) ( NN war ) ) ) ) ( , , ) ( CC but ) ( VP ( ADVP ( RB barely ) ) ( VBG concealing ) ( NP ( NP ( DT a ) ( VBG simmering ) ( NN row ) ) ( PP ( IN over ) ( NP ( NP ( NNP Iran ) ( POS 's ) ) ( JJ nuclear ) ( NN program ) ) ) ) ) ) ) ) ) ) ) ) ( . . ) ) )
  </parsetree>
  <token token="AFP_ENG_20030601" lemma="afp_eng_20030601" pos="NN" ne="O" offset="(2, 17)" index="1" id="0-1"></token>
  <token token=".0262" lemma=".0262" pos="CD" ne="NUMBER" offset="(18, 22)" index="2" id="0-2"></token>
  <token token="NEWS" lemma="news" pos="NN" ne="O" offset="(26, 29)" index="3" id="0-3"></token>
  <token token="STORY" lemma="story" pos="NN" ne="O" offset="(31, 35)" index="4" id="0-4"></token>
  <token token="20030601" lemma="20030601" pos="CD" ne="NUMBER" offset="(39, 46)" index="5" id="0-5"></token>
  <token token="Bush" lemma="Bush" pos="NNP" ne="PERSON" offset="(51, 54)" index="6" id="0-6"></token>
  <token token="," lemma="," pos="," ne="O" offset="(55, 55)" index="7" id="0-7"></token>
  <token token="Putin" lemma="Putin" pos="NNP" ne="PERSON" offset="(57, 61)" index="8" id="0-8"></token>
  <token token="pal" lemma="pal" pos="NN" ne="O" offset="(63, 65)" index="9" id="0-9"></token>
  <token token="up" lemma="up" pos="RB" ne="O" offset="(67, 68)" index="10" id="0-10"></token>
  <token token="after" lemma="after" pos="IN" ne="O" offset="(70, 74)" index="11" id="0-11"></token>
  <token token="Iraq" lemma="Iraq" pos="NNP" ne="LOCATION" offset="(76, 79)" index="12" id="0-12"></token>
  <token token="spat" lemma="spat" pos="NN" ne="O" offset="(81, 84)" index="13" id="0-13"></token>
  <token token="," lemma="," pos="," ne="O" offset="(85, 85)" index="14" id="0-14"></token>
  <token token="but" lemma="but" pos="CC" ne="O" offset="(87, 89)" index="15" id="0-15"></token>
  <token token="Iran" lemma="Iran" pos="NNP" ne="LOCATION" offset="(91, 94)" index="16" id="0-16"></token>
  <token token="row" lemma="row" pos="NN" ne="O" offset="(96, 98)" index="17" id="0-17"></token>
  <token token="simmers" lemma="simmer" pos="VBZ" ne="O" offset="(100, 106)" index="18" id="0-18"></token>
  <token token="by" lemma="by" pos="IN" ne="O" offset="(109, 110)" index="19" id="0-19"></token>
  <token token="Stephen" lemma="Stephen" pos="NNP" ne="PERSON" offset="(112, 118)" index="20" id="0-20"></token>
  <token token="Collinson" lemma="Collinson" pos="NNP" ne="PERSON" offset="(120, 128)" index="21" id="0-21"></token>
  <token token="=" lemma="=" pos="JJ" ne="O" offset="(131, 131)" index="22" id="0-22"></token>
  <token token="-LRB-" lemma="-lrb-" pos="-LRB-" ne="O" offset="(133, 133)" index="23" id="0-23"></token>
  <token token="PICTURES" lemma="picture" pos="NNS" ne="O" offset="(134, 141)" index="24" id="0-24"></token>
  <token token="-RRB-" lemma="-rrb-" pos="-RRB-" ne="O" offset="(142, 142)" index="25" id="0-25"></token>
  <token token="=" lemma="=" pos="JJ" ne="O" offset="(144, 144)" index="26" id="0-26"></token>
  <token token="ATTENTION" lemma="attention" pos="NN" ne="O" offset="(147, 155)" index="27" id="0-27"></token>
  <token token="-" lemma="-" pos=":" ne="O" offset="(157, 157)" index="28" id="0-28"></token>
  <token token="ADDS" lemma="add" pos="VBZ" ne="O" offset="(159, 162)" index="29" id="0-29"></token>
  <token token="Russian" lemma="russian" pos="JJ" ne="O" offset="(164, 170)" index="30" id="0-30"></token>
  <token token="foreign" lemma="foreign" pos="JJ" ne="O" offset="(172, 178)" index="31" id="0-31"></token>
  <token token="minister" lemma="minister" pos="NN" ne="O" offset="(180, 187)" index="32" id="0-32"></token>
  <token token="," lemma="," pos="," ne="O" offset="(188, 188)" index="33" id="0-33"></token>
  <token token="US" lemma="US" pos="NNP" ne="LOCATION" offset="(190, 191)" index="34" id="0-34"></token>
  <token token="official" lemma="official" pos="JJ" ne="O" offset="(193, 200)" index="35" id="0-35"></token>
  <token token="quotes" lemma="quote" pos="NNS" ne="O" offset="(202, 207)" index="36" id="0-36"></token>
  <token token="/" lemma="/" pos=":" ne="O" offset="(209, 209)" index="37" id="0-37"></token>
  <token token="/" lemma="/" pos=":" ne="O" offset="(210, 210)" index="38" id="0-38"></token>
  <token token="/" lemma="/" pos=":" ne="O" offset="(211, 211)" index="39" id="0-39"></token>
  <token token="SAINT" lemma="SAINT" pos="NNP" ne="O" offset="(214, 218)" index="40" id="0-40"></token>
  <token token="PETERSBURG" lemma="PETERSBURG" pos="NNP" ne="O" offset="(220, 229)" index="41" id="0-41"></token>
  <token token="," lemma="," pos="," ne="O" offset="(230, 230)" index="42" id="0-42"></token>
  <token token="June" lemma="June" pos="NNP" ne="DATE" offset="(232, 235)" index="43" id="0-43"></token>
  <token token="1" lemma="1" pos="CD" ne="DATE" offset="(237, 237)" index="44" id="0-44"></token>
  <token token="-LRB-" lemma="-lrb-" pos="-LRB-" ne="O" offset="(239, 239)" index="45" id="0-45"></token>
  <token token="AFP" lemma="afp" pos="NN" ne="O" offset="(240, 242)" index="46" id="0-46"></token>
  <token token="-RRB-" lemma="-rrb-" pos="-RRB-" ne="O" offset="(243, 243)" index="47" id="0-47"></token>
  <token token="-" lemma="-" pos=":" ne="O" offset="(245, 245)" index="48" id="0-48"></token>
  <token token="US" lemma="US" pos="NNP" ne="LOCATION" offset="(247, 248)" index="49" id="0-49"></token>
  <token token="President" lemma="President" pos="NNP" ne="O" offset="(250, 258)" index="50" id="0-50"></token>
  <token token="George" lemma="George" pos="NNP" ne="PERSON" offset="(260, 265)" index="51" id="0-51"></token>
  <token token="W." lemma="W." pos="NNP" ne="PERSON" offset="(267, 268)" index="52" id="0-52"></token>
  <token token="Bush" lemma="Bush" pos="NNP" ne="PERSON" offset="(270, 273)" index="53" id="0-53"></token>
  <token token="and" lemma="and" pos="CC" ne="O" offset="(275, 277)" index="54" id="0-54"></token>
  <token token="Russian" lemma="Russian" pos="NNP" ne="O" offset="(279, 285)" index="55" id="0-55"></token>
  <token token="President" lemma="President" pos="NNP" ne="O" offset="(287, 295)" index="56" id="0-56"></token>
  <token token="Vladimir" lemma="Vladimir" pos="NNP" ne="PERSON" offset="(297, 304)" index="57" id="0-57"></token>
  <token token="Putin" lemma="Putin" pos="NNP" ne="PERSON" offset="(306, 310)" index="58" id="0-58"></token>
  <token token="said" lemma="say" pos="VBD" ne="O" offset="(312, 315)" index="59" id="0-59"></token>
  <token token="Sunday" lemma="Sunday" pos="NNP" ne="DATE" offset="(317, 322)" index="60" id="0-60"></token>
  <token token="their" lemma="they" pos="PRP$" ne="O" offset="(324, 328)" index="61" id="0-61"></token>
  <token token="friendship" lemma="friendship" pos="NN" ne="O" offset="(330, 339)" index="62" id="0-62"></token>
  <token token="was" lemma="be" pos="VBD" ne="O" offset="(341, 343)" index="63" id="0-63"></token>
  <token token="as" lemma="as" pos="RB" ne="O" offset="(345, 346)" index="64" id="0-64"></token>
  <token token="strong" lemma="strong" pos="JJ" ne="O" offset="(348, 353)" index="65" id="0-65"></token>
  <token token="as" lemma="as" pos="IN" ne="O" offset="(355, 356)" index="66" id="0-66"></token>
  <token token="ever" lemma="ever" pos="RB" ne="O" offset="(358, 361)" index="67" id="0-67"></token>
  <token token="," lemma="," pos="," ne="O" offset="(362, 362)" index="68" id="0-68"></token>
  <token token="laying" lemma="lay" pos="VBG" ne="O" offset="(364, 369)" index="69" id="0-69"></token>
  <token token="aside" lemma="aside" pos="RB" ne="O" offset="(371, 375)" index="70" id="0-70"></token>
  <token token="a" lemma="a" pos="DT" ne="O" offset="(377, 377)" index="71" id="0-71"></token>
  <token token="dispute" lemma="dispute" pos="NN" ne="O" offset="(379, 385)" index="72" id="0-72"></token>
  <token token="over" lemma="over" pos="IN" ne="O" offset="(387, 390)" index="73" id="0-73"></token>
  <token token="the" lemma="the" pos="DT" ne="O" offset="(392, 394)" index="74" id="0-74"></token>
  <token token="Iraq" lemma="Iraq" pos="NNP" ne="LOCATION" offset="(396, 399)" index="75" id="0-75"></token>
  <token token="war" lemma="war" pos="NN" ne="O" offset="(401, 403)" index="76" id="0-76"></token>
  <token token="," lemma="," pos="," ne="O" offset="(404, 404)" index="77" id="0-77"></token>
  <token token="but" lemma="but" pos="CC" ne="O" offset="(406, 408)" index="78" id="0-78"></token>
  <token token="barely" lemma="barely" pos="RB" ne="O" offset="(410, 415)" index="79" id="0-79"></token>
  <token token="concealing" lemma="conceal" pos="VBG" ne="O" offset="(417, 426)" index="80" id="0-80"></token>
  <token token="a" lemma="a" pos="DT" ne="O" offset="(428, 428)" index="81" id="0-81"></token>
  <token token="simmering" lemma="simmer" pos="VBG" ne="O" offset="(430, 438)" index="82" id="0-82"></token>
  <token token="row" lemma="row" pos="NN" ne="O" offset="(440, 442)" index="83" id="0-83"></token>
  <token token="over" lemma="over" pos="IN" ne="O" offset="(444, 447)" index="84" id="0-84"></token>
  <token token="Iran" lemma="Iran" pos="NNP" ne="LOCATION" offset="(449, 452)" index="85" id="0-85"></token>
  <token token="'s" lemma="'s" pos="POS" ne="O" offset="(453, 454)" index="86" id="0-86"></token>
  <token token="nuclear" lemma="nuclear" pos="JJ" ne="O" offset="(456, 462)" index="87" id="0-87"></token>
  <token token="program" lemma="program" pos="NN" ne="O" offset="(464, 470)" index="88" id="0-88"></token>
  <token token="." lemma="." pos="." ne="O" offset="(471, 471)" index="89" id="0-89"></token>
 </sentence>
 <sentence>
  <dependency head="ROOT-0" dependent="warned-13" type="root"></dependency>
  <dependency head="War-35" dependent="stocks-38" type="dep"></dependency>
  <dependency head="War-35" dependent="in-33" type="case"></dependency>
  <dependency head="War-35" dependent="Cold-34" type="compound"></dependency>
  <dependency head="stocks-38" dependent="nuclear-36" type="amod"></dependency>
  <dependency head="stocks-38" dependent="weapons-37" type="compound"></dependency>
  <dependency head="talks-2" dependent="Palace-9" type="nmod"></dependency>
  <dependency head="talks-2" dependent="After-1" type="case"></dependency>
  <dependency head="Petersburg-5" dependent="Saint-4" type="compound"></dependency>
  <dependency head="Petersburg-5" dependent="'s-6" type="case"></dependency>
  <dependency head="Palace-9" dependent="in-3" type="case"></dependency>
  <dependency head="Palace-9" dependent="Petersburg-5" type="nmod:poss"></dependency>
  <dependency head="Palace-9" dependent="grand-7" type="amod"></dependency>
  <dependency head="Palace-9" dependent="Konstantinovsky-8" type="compound"></dependency>
  <dependency head="warned-13" dependent="and-21" type="cc"></dependency>
  <dependency head="warned-13" dependent="signed-22" type="conj"></dependency>
  <dependency head="warned-13" dependent="they-11" type="nsubj"></dependency>
  <dependency head="warned-13" dependent="also-12" type="advmod"></dependency>
  <dependency head="warned-13" dependent="Korea-15" type="dobj"></dependency>
  <dependency head="warned-13" dependent="abandon-17" type="xcomp"></dependency>
  <dependency head="warned-13" dependent="talks-2" type="nmod"></dependency>
  <dependency head="Korea-15" dependent="North-14" type="compound"></dependency>
  <dependency head="abandon-17" dependent="aspirations-20" type="dobj"></dependency>
  <dependency head="abandon-17" dependent="to-16" type="mark"></dependency>
  <dependency head="aspirations-20" dependent="nuclear-19" type="amod"></dependency>
  <dependency head="aspirations-20" dependent="its-18" type="nmod:poss"></dependency>
  <dependency head="signed-22" dependent="documents-23" type="dobj"></dependency>
  <dependency head="signed-22" dependent="implementing-24" type="xcomp"></dependency>
  <dependency head="implementing-24" dependent="Treaty-27" type="dobj"></dependency>
  <dependency head="Treaty-27" dependent="the-25" type="det"></dependency>
  <dependency head="Treaty-27" dependent="Moscow-26" type="compound"></dependency>
  <dependency head="Treaty-27" dependent="mandates-30" type="acl:relcl"></dependency>
  <dependency head="mandates-30" dependent="War-35" type="nmod"></dependency>
  <dependency head="mandates-30" dependent="which-29" type="nsubj"></dependency>
  <dependency head="mandates-30" dependent="cuts-32" type="dobj"></dependency>
  <dependency head="cuts-32" dependent="sharp-31" type="amod"></dependency>
  <parsetree>
   ( ROOT ( S ( PP ( IN After ) ( NP ( NP ( NNS talks ) ) ( PP ( IN in ) ( NP ( NP ( NNP Saint ) ( NNP Petersburg ) ( POS 's ) ) ( JJ grand ) ( NNP Konstantinovsky ) ( NNP Palace ) ) ) ) ) ( , , ) ( NP ( PRP they ) ) ( ADVP ( RB also ) ) ( VP ( VP ( VBD warned ) ( S ( NP ( NNP North ) ( NNP Korea ) ) ( VP ( TO to ) ( VP ( VB abandon ) ( NP ( PRP$ its ) ( JJ nuclear ) ( NNS aspirations ) ) ) ) ) ) ( CC and ) ( VP ( VBN signed ) ( NP ( NNS documents ) ) ( S ( VP ( VBG implementing ) ( NP ( NP ( DT the ) ( NNP Moscow ) ( NNP Treaty ) ) ( , , ) ( SBAR ( WHNP ( WDT which ) ) ( S ( VP ( VBZ mandates ) ( NP ( JJ sharp ) ( NNS cuts ) ) ( PP ( IN in ) ( NP ( NP ( NNP Cold ) ( NNP War ) ) ( NP ( JJ nuclear ) ( NNS weapons ) ( NNS stocks ) ) ) ) ) ) ) ) ) ) ) ) ( . . ) ) )
  </parsetree>
  <token token="After" lemma="after" pos="IN" ne="O" offset="(474, 478)" index="1" id="1-1"></token>
  <token token="talks" lemma="talk" pos="NNS" ne="O" offset="(480, 484)" index="2" id="1-2"></token>
  <token token="in" lemma="in" pos="IN" ne="O" offset="(486, 487)" index="3" id="1-3"></token>
  <token token="Saint" lemma="Saint" pos="NNP" ne="LOCATION" offset="(489, 493)" index="4" id="1-4"></token>
  <token token="Petersburg" lemma="Petersburg" pos="NNP" ne="LOCATION" offset="(495, 504)" index="5" id="1-5"></token>
  <token token="'s" lemma="'s" pos="POS" ne="O" offset="(505, 506)" index="6" id="1-6"></token>
  <token token="grand" lemma="grand" pos="JJ" ne="O" offset="(508, 512)" index="7" id="1-7"></token>
  <token token="Konstantinovsky" lemma="Konstantinovsky" pos="NNP" ne="LOCATION" offset="(514, 528)" index="8" id="1-8"></token>
  <token token="Palace" lemma="Palace" pos="NNP" ne="LOCATION" offset="(530, 535)" index="9" id="1-9"></token>
  <token token="," lemma="," pos="," ne="O" offset="(536, 536)" index="10" id="1-10"></token>
  <token token="they" lemma="they" pos="PRP" ne="O" offset="(538, 541)" index="11" id="1-11"></token>
  <token token="also" lemma="also" pos="RB" ne="O" offset="(543, 546)" index="12" id="1-12"></token>
  <token token="warned" lemma="warn" pos="VBD" ne="O" offset="(548, 553)" index="13" id="1-13"></token>
  <token token="North" lemma="North" pos="NNP" ne="LOCATION" offset="(555, 559)" index="14" id="1-14"></token>
  <token token="Korea" lemma="Korea" pos="NNP" ne="LOCATION" offset="(561, 565)" index="15" id="1-15"></token>
  <token token="to" lemma="to" pos="TO" ne="O" offset="(567, 568)" index="16" id="1-16"></token>
  <token token="abandon" lemma="abandon" pos="VB" ne="O" offset="(570, 576)" index="17" id="1-17"></token>
  <token token="its" lemma="its" pos="PRP$" ne="O" offset="(578, 580)" index="18" id="1-18"></token>
  <token token="nuclear" lemma="nuclear" pos="JJ" ne="O" offset="(582, 588)" index="19" id="1-19"></token>
  <token token="aspirations" lemma="aspiration" pos="NNS" ne="O" offset="(590, 600)" index="20" id="1-20"></token>
  <token token="and" lemma="and" pos="CC" ne="O" offset="(602, 604)" index="21" id="1-21"></token>
  <token token="signed" lemma="sign" pos="VBN" ne="O" offset="(606, 611)" index="22" id="1-22"></token>
  <token token="documents" lemma="document" pos="NNS" ne="O" offset="(613, 621)" index="23" id="1-23"></token>
  <token token="implementing" lemma="implement" pos="VBG" ne="O" offset="(623, 634)" index="24" id="1-24"></token>
  <token token="the" lemma="the" pos="DT" ne="O" offset="(636, 638)" index="25" id="1-25"></token>
  <token token="Moscow" lemma="Moscow" pos="NNP" ne="ORGANIZATION" offset="(640, 645)" index="26" id="1-26"></token>
  <token token="Treaty" lemma="Treaty" pos="NNP" ne="ORGANIZATION" offset="(647, 652)" index="27" id="1-27"></token>
  <token token="," lemma="," pos="," ne="O" offset="(653, 653)" index="28" id="1-28"></token>
  <token token="which" lemma="which" pos="WDT" ne="O" offset="(655, 659)" index="29" id="1-29"></token>
  <token token="mandates" lemma="mandate" pos="VBZ" ne="O" offset="(661, 668)" index="30" id="1-30"></token>
  <token token="sharp" lemma="sharp" pos="JJ" ne="O" offset="(670, 674)" index="31" id="1-31"></token>
  <token token="cuts" lemma="cut" pos="NNS" ne="O" offset="(676, 679)" index="32" id="1-32"></token>
  <token token="in" lemma="in" pos="IN" ne="O" offset="(681, 682)" index="33" id="1-33"></token>
  <token token="Cold" lemma="Cold" pos="NNP" ne="O" offset="(684, 687)" index="34" id="1-34"></token>
  <token token="War" lemma="War" pos="NNP" ne="O" offset="(689, 691)" index="35" id="1-35"></token>
  <token token="nuclear" lemma="nuclear" pos="JJ" ne="O" offset="(693, 699)" index="36" id="1-36"></token>
  <token token="weapons" lemma="weapon" pos="NNS" ne="O" offset="(701, 707)" index="37" id="1-37"></token>
  <token token="stocks" lemma="stock" pos="NNS" ne="O" offset="(709, 714)" index="38" id="1-38"></token>
  <token token="." lemma="." pos="." ne="O" offset="(715, 715)" index="39" id="1-39"></token>
 </sentence>
 <sentence>
  <dependency head="ROOT-0" dependent="set-26" type="root"></dependency>
  <dependency head="appearance-11" dependent="at-7" type="case"></dependency>
  <dependency head="appearance-11" dependent="a-8" type="det"></dependency>
  <dependency head="appearance-11" dependent="joint-9" type="amod"></dependency>
  <dependency head="appearance-11" dependent="press-10" type="compound"></dependency>
  <dependency head="talks-13" dependent="after-12" type="case"></dependency>
  <dependency head="talks-13" dependent="linked-14" type="acl"></dependency>
  <dependency head="linked-14" dependent="celebrations-21" type="nmod"></dependency>
  <dependency head="Petersburg-17" dependent="Saint-16" type="compound"></dependency>
  <dependency head="Petersburg-17" dependent="'s-18" type="case"></dependency>
  <dependency head="celebrations-21" dependent="to-15" type="case"></dependency>
  <dependency head="celebrations-21" dependent="Petersburg-17" type="nmod:poss"></dependency>
  <dependency head="celebrations-21" dependent="300th-19" type="amod"></dependency>
  <dependency head="celebrations-21" dependent="anniversary-20" type="compound"></dependency>
  <dependency head="Bush-23" dependent="and-24" type="cc"></dependency>
  <dependency head="Bush-23" dependent="Putin-25" type="conj"></dependency>
  <dependency head="set-26" dependent="Bush-23" type="nsubj"></dependency>
  <dependency head="set-26" dependent="out-27" type="compound:prt"></dependency>
  <dependency head="set-26" dependent="recreate-29" type="xcomp"></dependency>
  <dependency head="set-26" dependent="Swapping-1" type="advcl"></dependency>
  <dependency head="recreate-29" dependent="to-28" type="mark"></dependency>
  <dependency head="recreate-29" dependent="atmosphere-32" type="dobj"></dependency>
  <dependency head="atmosphere-32" dependent="the-30" type="det"></dependency>
  <dependency head="atmosphere-32" dependent="buddy-31" type="compound"></dependency>
  <dependency head="atmosphere-32" dependent="encounters-36" type="nmod"></dependency>
  <dependency head="encounters-36" dependent="of-33" type="case"></dependency>
  <dependency head="encounters-36" dependent="their-34" type="nmod:poss"></dependency>
  <dependency head="encounters-36" dependent="previous-35" type="amod"></dependency>
  <dependency head="Swapping-1" dependent="appearance-11" type="nmod"></dependency>
  <dependency head="Swapping-1" dependent="talks-13" type="nmod"></dependency>
  <dependency head="Swapping-1" dependent="smiles-2" type="dobj"></dependency>
  <dependency head="smiles-2" dependent="hugs-6" type="conj"></dependency>
  <dependency head="smiles-2" dependent="handshakes-4" type="conj"></dependency>
  <dependency head="smiles-2" dependent="and-5" type="cc"></dependency>
  <parsetree>
